Posting Date,Document Type,Document No.,G/L Account No.,Description,Gen. Posting Type,Gen. Bus. Posting Group,Gen. Prod. Posting Group,Amount,Bal. Account Type,Bal. Account No.,Entry No.,Additional-Currency Amount,Department Code,FA Entry No.,FA Entry Type,G/L Account Name,IC Partner Code,Job No.,Project Code,Quantity,Reason Code,Reversed,Reversed by Entry No.,Reversed Entry No.,Source Code,User ID,VAT Amount
01/03/2022, ,2022-3,7110,"Entries, March 2022",Purchase,NATIONAL,RETAIL,"51,746.06",G/L Account,,436,0.00,SALES,0, ,"Purch., Retail - Dom.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"12,936.52"
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,"12,936.52",G/L Account,,437,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5410,"Entries, March 2022", ,,,"-64,682.58",G/L Account,,438,0.00,,0, ,"Vendors, Domestic",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,7120,"Entries, March 2022",Purchase,EU,RETAIL,"5,176.40",G/L Account,,439,0.00,SALES,0, ,"Purch., Retail - EU",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"1,294.10"
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,"1,294.10",G/L Account,,440,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5620,"Entries, March 2022", ,,,"-1,294.10",G/L Account,,441,0.00,SALES,0, ,Purchase VAT 25 % EU,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5420,"Entries, March 2022", ,,,"-5,176.40",G/L Account,,442,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,7130,"Entries, March 2022",Purchase,EXPORT,RETAIL,"11,511.20",G/L Account,,443,0.00,SALES,0, ,"Purch., Retail - Export",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5420,"Entries, March 2022", ,,,"-11,511.20",G/L Account,,444,0.00,,0, ,"Vendors, Foreign",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,7140,"Entries, March 2022", ,,,-233.60,G/L Account,,445,0.00,SALES,0, ,"Disc. Received, Retail",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,6710,"Entries, March 2022",Sale,NATIONAL,SERVICES,"-20,738.64",G/L Account,,446,0.00,SALES,0, ,Consulting Fees - Dom.,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"-2,073.86"
01/03/2022, ,2022-3,5611,"Entries, March 2022", ,,,"-2,073.86",G/L Account,,447,0.00,SALES,0, ,Sales VAT 10 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,6910,"Entries, March 2022", ,,,"3,418.86",G/L Account,,448,0.00,SALES,0, ,Discount Granted,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8130,"Entries, March 2022",Purchase,NATIONAL,MISC,"1,993.66",G/L Account,,449,0.00,ADM,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,498.42
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,498.42,G/L Account,,450,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8130,"Entries, March 2022",Purchase,NATIONAL,MISC,"2,990.49",G/L Account,,451,0.00,PROD,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,747.62
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,747.62,G/L Account,,452,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8130,"Entries, March 2022",Purchase,NATIONAL,MISC,"4,984.15",G/L Account,,453,0.00,SALES,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"1,246.04"
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,"1,246.04",G/L Account,,454,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8110,"Entries, March 2022",Purchase,NATIONAL,MISC,450.48,G/L Account,,455,0.00,ADM,0, ,Cleaning,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,112.62
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,112.62,G/L Account,,456,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8110,"Entries, March 2022",Purchase,NATIONAL,MISC,675.71,G/L Account,,457,0.00,PROD,0, ,Cleaning,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,168.93
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,168.93,G/L Account,,458,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8110,"Entries, March 2022",Purchase,NATIONAL,MISC,"1,126.18",G/L Account,,459,0.00,SALES,0, ,Cleaning,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,281.55
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,281.55,G/L Account,,460,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8120,"Entries, March 2022",Purchase,NATIONAL,MISC,601.89,G/L Account,,461,0.00,ADM,0, ,Electricity and Heating,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,150.47
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,150.47,G/L Account,,462,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8120,"Entries, March 2022",Purchase,NATIONAL,MISC,902.84,G/L Account,,463,0.00,PROD,0, ,Electricity and Heating,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,225.71
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,225.71,G/L Account,,464,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8120,"Entries, March 2022",Purchase,NATIONAL,MISC,"1,504.74",G/L Account,,465,0.00,SALES,0, ,Electricity and Heating,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,376.18
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,376.18,G/L Account,,466,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8130,"Entries, March 2022",Purchase,NATIONAL,MISC,"2,110.58",G/L Account,,467,0.00,ADM,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,527.64
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,527.64,G/L Account,,468,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8130,"Entries, March 2022",Purchase,NATIONAL,MISC,"3,165.86",G/L Account,,469,0.00,PROD,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,791.47
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,791.47,G/L Account,,470,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8130,"Entries, March 2022",Purchase,NATIONAL,MISC,"5,276.44",G/L Account,,471,0.00,SALES,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"1,319.11"
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,"1,319.11",G/L Account,,472,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8210,"Entries, March 2022",Purchase,NATIONAL,MISC,"1,227.22",G/L Account,,473,0.00,ADM,0, ,Office Supplies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,306.80
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,306.80,G/L Account,,474,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8210,"Entries, March 2022",Purchase,NATIONAL,MISC,"1,840.82",G/L Account,,475,0.00,PROD,0, ,Office Supplies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,460.21
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,460.21,G/L Account,,476,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8210,"Entries, March 2022",Purchase,NATIONAL,MISC,"3,068.05",G/L Account,,477,0.00,SALES,0, ,Office Supplies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,767.01
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,767.01,G/L Account,,478,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8230,"Entries, March 2022",Purchase,NATIONAL,MISC,143.31,G/L Account,,479,0.00,ADM,0, ,Phone and Fax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,35.83
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,35.83,G/L Account,,480,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8230,"Entries, March 2022",Purchase,NATIONAL,MISC,214.97,G/L Account,,481,0.00,PROD,0, ,Phone and Fax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,53.74
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,53.74,G/L Account,,482,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8230,"Entries, March 2022",Purchase,NATIONAL,MISC,358.29,G/L Account,,483,0.00,SALES,0, ,Phone and Fax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,89.57
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,89.57,G/L Account,,484,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8240,"Entries, March 2022",Purchase,NATIONAL,NO VAT,72.23,G/L Account,,485,0.00,ADM,0, ,Postage,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8240,"Entries, March 2022",Purchase,NATIONAL,NO VAT,108.34,G/L Account,,486,0.00,PROD,0, ,Postage,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8240,"Entries, March 2022",Purchase,NATIONAL,NO VAT,180.58,G/L Account,,487,0.00,SALES,0, ,Postage,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8330,"Entries, March 2022",Purchase,NATIONAL,MISC,70.08,G/L Account,,488,0.00,ADM,0, ,Other Computer Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,17.52
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,17.52,G/L Account,,489,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8330,"Entries, March 2022",Purchase,NATIONAL,MISC,105.12,G/L Account,,490,0.00,PROD,0, ,Other Computer Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,26.28
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,26.28,G/L Account,,491,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8330,"Entries, March 2022",Purchase,NATIONAL,MISC,175.20,G/L Account,,492,0.00,SALES,0, ,Other Computer Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,43.80
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,43.80,G/L Account,,493,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8410,"Entries, March 2022",Purchase,NATIONAL,MISC,"2,168.72",G/L Account,,494,0.00,ADM,0, ,Advertising,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,542.18
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,542.18,G/L Account,,495,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8410,"Entries, March 2022",Purchase,NATIONAL,MISC,"3,253.08",G/L Account,,496,0.00,PROD,0, ,Advertising,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,813.27
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,813.27,G/L Account,,497,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8410,"Entries, March 2022",Purchase,NATIONAL,MISC,"5,421.80",G/L Account,,498,0.00,SALES,0, ,Advertising,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"1,355.45"
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,"1,355.45",G/L Account,,499,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8420,"Entries, March 2022",Purchase,NATIONAL,MISC,70.90,G/L Account,,500,0.00,ADM,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,17.72
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,17.72,G/L Account,,501,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8420,"Entries, March 2022",Purchase,NATIONAL,MISC,106.34,G/L Account,,502,0.00,PROD,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,26.59
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,26.59,G/L Account,,503,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8420,"Entries, March 2022",Purchase,NATIONAL,MISC,177.25,G/L Account,,504,0.00,SALES,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,44.31
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,44.31,G/L Account,,505,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8430,"Entries, March 2022",Purchase,NATIONAL,NO VAT,601.71,G/L Account,,506,0.00,ADM,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8430,"Entries, March 2022",Purchase,NATIONAL,NO VAT,902.56,G/L Account,,507,0.00,PROD,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8430,"Entries, March 2022",Purchase,NATIONAL,NO VAT,"1,504.27",G/L Account,,508,0.00,SALES,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5710,"Entries, March 2022", ,,,59.73,G/L Account,,509,0.00,ADM,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5750,"Entries, March 2022", ,,,29.86,G/L Account,,510,0.00,ADM,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8510,"Entries, March 2022",Purchase,NATIONAL,MISC,87.60,G/L Account,,511,0.00,ADM,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,21.90
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,21.90,G/L Account,,512,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5710,"Entries, March 2022", ,,,89.59,G/L Account,,513,0.00,PROD,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5750,"Entries, March 2022", ,,,44.80,G/L Account,,514,0.00,PROD,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8510,"Entries, March 2022",Purchase,NATIONAL,MISC,131.40,G/L Account,,515,0.00,PROD,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,32.85
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,32.85,G/L Account,,516,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5710,"Entries, March 2022", ,,,149.31,G/L Account,,517,0.00,SALES,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,5750,"Entries, March 2022", ,,,74.66,G/L Account,,518,0.00,SALES,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8510,"Entries, March 2022",Purchase,NATIONAL,MISC,218.99,G/L Account,,519,0.00,SALES,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,54.75
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,54.75,G/L Account,,520,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8530,"Entries, March 2022",Purchase,NATIONAL,MISC,47.26,G/L Account,,521,0.00,ADM,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,11.81
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,11.81,G/L Account,,522,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8530,"Entries, March 2022",Purchase,NATIONAL,MISC,70.89,G/L Account,,523,0.00,PROD,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,17.72
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,17.72,G/L Account,,524,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8530,"Entries, March 2022",Purchase,NATIONAL,MISC,118.14,G/L Account,,525,0.00,SALES,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,29.54
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,29.54,G/L Account,,526,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8610,"Entries, March 2022", ,,,0.46,G/L Account,,527,0.00,ADM,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8610,"Entries, March 2022", ,,,0.70,G/L Account,,528,0.00,PROD,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8610,"Entries, March 2022", ,,,1.17,G/L Account,,529,0.00,SALES,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8640,"Entries, March 2022",Purchase,NATIONAL,MISC,147.75,G/L Account,,530,0.00,ADM,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,36.94
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,36.94,G/L Account,,531,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8640,"Entries, March 2022",Purchase,NATIONAL,MISC,221.63,G/L Account,,532,0.00,PROD,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,55.41
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,55.41,G/L Account,,533,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8640,"Entries, March 2022",Purchase,NATIONAL,MISC,369.38,G/L Account,,534,0.00,SALES,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,92.35
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,92.35,G/L Account,,535,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8710,"Entries, March 2022", ,,,"23,413.73",G/L Account,,536,0.00,ADM,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8710,"Entries, March 2022", ,,,"35,120.59",G/L Account,,537,0.00,PROD,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8710,"Entries, March 2022", ,,,"58,534.32",G/L Account,,538,0.00,SALES,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8720,"Entries, March 2022", ,,,"6,431.94",G/L Account,,539,0.00,ADM,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8720,"Entries, March 2022", ,,,"9,647.91",G/L Account,,540,0.00,PROD,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8720,"Entries, March 2022", ,,,"16,079.86",G/L Account,,541,0.00,SALES,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8730,"Entries, March 2022", ,,,128.64,G/L Account,,542,0.00,ADM,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8730,"Entries, March 2022", ,,,192.97,G/L Account,,543,0.00,PROD,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8730,"Entries, March 2022", ,,,321.61,G/L Account,,544,0.00,SALES,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8710,"Entries, March 2022", ,,,"1,313.63",G/L Account,,545,0.00,ADM,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8710,"Entries, March 2022", ,,,"1,970.44",G/L Account,,546,0.00,PROD,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8710,"Entries, March 2022", ,,,"3,284.07",G/L Account,,547,0.00,SALES,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8910,"Entries, March 2022",Purchase,NATIONAL,MISC,146.40,G/L Account,,548,0.00,ADM,0, ,Other Costs of Operations,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,36.60
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,36.60,G/L Account,,549,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,7250,"Entries, March 2022",Purchase,NATIONAL,MISC,219.60,G/L Account,,550,0.00,PROD,0, ,"Delivery Expenses, Raw Mat.",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,54.90
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,54.90,G/L Account,,551,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,8910,"Entries, March 2022",Purchase,NATIONAL,MISC,366.00,G/L Account,,552,0.00,SALES,0, ,Other Costs of Operations,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,91.50
01/03/2022, ,2022-3,5630,"Entries, March 2022", ,,,91.50,G/L Account,,553,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9210,"Entries, March 2022", ,,,"2,168.86",G/L Account,,554,0.00,ADM,0, ,Interest on Revolving Credit,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9210,"Entries, March 2022", ,,,"3,253.29",G/L Account,,555,0.00,PROD,0, ,Interest on Revolving Credit,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9210,"Entries, March 2022", ,,,"5,422.15",G/L Account,,556,0.00,SALES,0, ,Interest on Revolving Credit,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9230,"Entries, March 2022", ,,,"3,150.36",G/L Account,,557,0.00,ADM,0, ,Mortgage Interest,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9230,"Entries, March 2022", ,,,"4,725.54",G/L Account,,558,0.00,PROD,0, ,Mortgage Interest,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9230,"Entries, March 2022", ,,,"7,875.90",G/L Account,,559,0.00,SALES,0, ,Mortgage Interest,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9220,"Entries, March 2022", ,,,166.42,G/L Account,,560,0.00,ADM,0, ,Interest on Bank Loans,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9220,"Entries, March 2022", ,,,249.63,G/L Account,,561,0.00,PROD,0, ,Interest on Bank Loans,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/03/2022, ,2022-3,9220,"Entries, March 2022", ,,,416.06,G/L Account,,562,0.00,SALES,0, ,Interest on Bank Loans,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
